date,AAPL,GE,AMD,WMT,BAC,T,XOM,RRC,BBY,PFE,JPM
27/02/2015,121.58754,23.586588,3.11,76.896904,15.082677,29.23341,79.438194,48.96339,34.880642,30.776026,56.444027
02/03/2015,122.18383,23.69549,3.21,76.924393,15.273476,29.301085,78.989594,48.854675,35.365868,31.179567,56.895359
03/03/2015,122.439384,23.468609,3.14,76.383842,15.302097,29.106529,78.612762,49.684891,35.869389,30.991249,57.079575
04/03/2015,121.663254,23.287106,3.05,75.660042,15.158549,28.759726,78.217995,49.526764,36.427845,31.062988,57.226948
05/03/2015,119.647224,23.432308,2.98,76.56707,15.311666,28.759726,77.823219,49.180836,36.281368,30.910543,57.107204
06/03/2015,119.827042,23.069298,2.92,75.669182,15.522202,28.319864,76.827339,48.182594,36.354607,30.462173,56.084801
09/03/2015,120.338158,23.268953,2.93,75.934891,15.474352,28.2099,76.405655,46.067497,36.46447,30.515972,56.646667
10/03/2015,117.848854,22.842413,2.92,75.192772,15.110701,27.727755,75.598167,45.444828,36.592636,30.291788,55.228199
11/03/2015,115.70031,22.860567,2.84,74.372452,15.416935,27.592415,75.382843,46.541912,36.821514,30.157278,55.486092
12/03/2015,117.792061,23.051146,2.76,75.487717,15.397795,28.023811,75.562279,44.909733,37.398273,30.489075,56.526928
13/03/2015,116.978073,22.724438,2.75,75.487717,15.397795,27.710836,75.248268,44.800915,37.105312,30.489075,56.186123
16/03/2015,118.26532,23.096525,2.76,76.76889,15.436073,27.964602,76.046776,45.572495,38.112377,30.883633,56.96904
17/03/2015,120.243484,22.969469,2.77,76.151352,15.397795,27.829262,75.436668,46.166004,38.121517,30.64152,56.747982
18/03/2015,121.597,23.268953,2.75,76.06839,15.292524,28.41291,77.222107,48.490635,38.240543,30.82984,56.876934
19/03/2015,120.678909,22.987619,2.74,75.137466,14.938442,28.083023,75.73275,47.135441,38.084908,30.623585,56.370338
20/03/2015,119.164497,23.051146,2.8,76.722816,15.158549,28.108398,75.84938,48.81707,37.550957,30.713257,56.876934
23/03/2015,120.404419,23.114672,2.84,76.787315,15.043712,28.150692,76.647888,47.837765,37.615414,31.430651,56.315079
24/03/2015,119.912239,22.933168,2.79,76.547691,14.938442,27.973053,75.831429,49.09404,37.606201,30.955381,55.688732
25/03/2015,116.77932,22.606457,2.63,74.95314,14.747047,27.592415,76.136497,50.350342,36.289753,30.758087,54.905823
26/03/2015,117.5933,22.506632,2.65,75.4785,14.756618,27.761589,75.652,50.567955,35.35075,30.632547,54.841339
27/03/2015,116.656258,22.561083,2.72,74.980782,14.651352,27.702375,74.988083,51.05267,35.424393,30.964346,54.850548
30/03/2015,119.609352,22.797041,2.7,76.06839,14.852317,27.888468,76.827339,51.151592,35.672958,31.385813,56.149277
31/03/2015,117.773132,22.515705,2.68,75.810333,14.727909,27.617786,76.2621,51.478027,34.789185,31.197493,55.799267
01/04/2015,117.602776,22.542933,2.69,74.390877,14.747047,27.820799,75.777603,51.072449,34.255238,30.784996,55.586006
02/04/2015,118.615524,22.633686,2.69,74.409317,14.871454,28.023811,75.634048,53.189339,35.185047,30.82984,56.114517
06/04/2015,120.536926,22.851492,2.7,74.648964,14.842748,28.192989,76.378731,54.07962,35.175838,30.919502,56.068165
07/04/2015,119.268608,22.706284,2.7,74.197327,14.794897,28.049191,76.934998,55.662346,35.037746,30.973314,56.420494
08/04/2015,118.880547,22.69721,2.71,74.685829,14.938442,28.014864,75.418724,54.643467,35.313931,31.062988,56.605938
09/04/2015,119.789177,23.35063,2.72,74.510712,15.034142,28.049187,75.948082,55.266663,35.636131,31.412714,56.995361
10/04/2015,120.300293,25.873549,2.76,74.335579,15.043712,28.11783,76.764526,54.653355,35.516457,31.780378,57.208626
13/04/2015,120.063667,25.074928,2.78,74.003777,15.12027,28.212214,76.567131,54.495087,35.295509,31.466516,57.551685
14/04/2015,119.543106,25.165682,2.67,73.874733,15.13941,28.049187,77.724541,57.106579,34.798386,31.412714,58.45108
15/04/2015,119.997421,24.920647,2.7,73.496826,14.967154,28.220791,79.025482,60.736946,34.568241,31.574123,59.535908
16/04/2015,119.420044,24.757296,2.87,73.035973,15.110701,28.100666,78.711464,60.301697,34.23682,31.556185,59.165031
17/04/2015,118.076035,24.730066,2.58,71.782448,14.890595,27.894735,77.993683,60.074181,33.564793,31.421679,58.265629
20/04/2015,120.773537,24.521338,2.49,72.02211,14.900165,28.169312,78.271843,59.757633,33.675274,31.394772,58.636524
21/04/2015,120.120476,24.158329,2.35,71.920708,14.833179,28.023445,77.948845,59.144341,33.555599,31.287172,57.77422
22/04/2015,121.738968,24.421513,2.28,72.289391,15.062852,28.195053,78.469215,60.064285,33.307034,31.323038,58.358356
23/04/2015,122.732803,24.367058,2.33,72.980682,15.015003,29.370558,78.540985,61.271107,33.260994,31.70863,58.22855
24/04/2015,123.310173,24.321682,2.3,73.588997,14.967154,29.181793,78.029587,60.697376,32.579762,31.627924,58.04311
27/04/2015,125.553368,24.394285,2.34,73.1558,14.890595,29.250433,78.065483,60.618244,32.524536,31.018147,57.802029
28/04/2015,123.575188,24.612091,2.31,72.906937,14.976723,29.911119,78.774269,61.627232,32.883568,30.919502,58.191467
29/04/2015,121.757904,24.584866,2.28,71.782448,15.292524,29.825323,78.837067,61.389816,32.091854,30.749125,58.970314
30/04/2015,118.45462,24.575788,2.26,71.93914,15.244679,29.722353,78.388458,62.873623,31.898533,30.426302,58.655064
01/05/2015,122.051331,24.784519,2.31,72.446098,15.416935,29.533587,79.716301,64.050758,32.386444,30.560812,58.979588
04/05/2015,121.814697,24.74822,2.31,72.980682,15.732736,29.627968,79.9496,63.407787,32.80991,30.776026,60.008789
05/05/2015,119.069847,24.430584,2.28,72.012894,15.646608,28.932968,79.500984,62.092155,32.653416,30.596682,59.712074
06/05/2015,118.322113,24.330757,2.29,72.022171,15.58919,28.641232,79.124176,61.389816,32.51532,30.253101,59.267014
07/05/2015,119.053955,24.539488,2.32,72.374611,15.541342,28.63265,78.59481,60.143421,33.251797,30.361601,59.804798
08/05/2015,121.297028,24.829897,2.31,72.838387,15.742307,28.907219,79.841919,63.595737,33.702888,30.759434,60.722725
11/05/2015,120.061455,24.430584,2.32,72.439545,15.780588,28.735615,78.503098,62.240528,34.034306,30.705177,60.685635
12/05/2015,119.633736,24.530413,2.35,73.237221,15.723169,28.881481,78.7202,63.120926,33.8778,30.542429,60.602188
13/05/2015,119.7668,24.693769,2.37,72.495193,15.761446,29.08741,78.304054,62.022907,33.325447,30.316389,60.750542
14/05/2015,122.561157,24.875271,2.33,73.01461,15.809295,29.284761,78.674973,60.380836,32.055027,30.687092,61.241962
15/05/2015,122.390053,24.74822,2.32,73.496918,15.646608,29.456369,79.018723,60.499531,31.843287,30.732307,61.084343
18/05/2015,123.739716,24.784519,2.35,74.127617,15.799726,29.919706,78.566422,59.134438,32.303581,30.723265,61.585033
19/05/2015,123.625671,24.820822,2.28,70.890579,16.048538,29.490686,78.693047,57.719887,32.20232,30.931219,62.13208
20/05/2015,123.616135,25.084002,2.32,70.398994,16.019833,29.705193,78.819695,57.630852,31.097609,31.012587,61.640656
21/05/2015,124.880234,25.156605,2.28,70.593781,16.010263,30.091305,78.892082,58.095776,32.321999,31.066845,61.798298
22/05/2015,125.973274,25.120306,2.28,70.361893,16.029398,29.782415,78.267876,58.006744,31.603941,30.994514,61.631401
26/05/2015,123.197929,24.975101,2.22,69.471481,15.790155,29.748095,77.209473,56.414139,31.208084,30.840805,60.945263
27/05/2015,125.498032,24.975101,2.28,69.740448,16.019833,29.988348,76.992363,56.661446,31.631557,31.012587,61.631401
28/05/2015,125.250931,25.074928,2.27,69.415817,15.952842,29.85964,76.992363,54.880871,31.465851,31.13917,61.38105
29/05/2015,123.825249,24.74822,2.28,68.887123,15.790155,29.636551,77.073776,54.811634,31.944559,31.41946,60.991619
01/06/2015,124.072357,24.757296,2.25,69.313797,15.838004,29.473524,77.01046,54.376392,31.640762,31.247677,61.269787
02/06/2015,123.521095,24.802668,2.3,69.128288,16.00069,29.482105,77.019516,54.979794,32.008999,31.184385,61.214149
03/06/2015,123.673164,24.984179,2.28,69.462189,16.250252,30.056988,76.847626,54.979794,32.285175,31.112051,61.844658
04/06/2015,122.950821,24.739147,2.33,68.775833,16.106276,30.262915,76.187256,54.910553,31.788055,30.958347,61.501583
05/06/2015,122.276001,24.766371,2.33,67.764839,16.499817,29.662291,76.241524,54.109299,31.788055,30.82272,62.512234
08/06/2015,121.468132,24.720995,2.31,67.347443,16.39423,29.679455,76.757164,53.565235,31.567116,30.723265,62.020821
09/06/2015,121.106941,24.802668,2.29,67.21759,16.614992,29.610807,76.512932,53.782864,31.353951,30.750385,62.289711
10/06/2015,122.494598,25.074928,2.32,67.644249,16.883753,29.790998,77.082832,52.35841,31.715399,31.021641,63.291088
11/06/2015,122.218971,24.966026,2.32,67.653534,16.787767,29.928288,76.974274,52.13089,31.696869,31.157263,63.532154
12/06/2015,120.869331,24.857126,2.31,67.180489,16.787767,29.730942,76.006332,52.309086,31.696869,30.931219,63.281815
15/06/2015,120.631714,24.693769,2.32,66.716743,16.76857,29.525005,75.734955,51.982395,31.622719,30.777512,63.040741
16/06/2015,121.278015,24.702843,2.35,67.106277,16.845356,29.748095,76.603394,53.358444,31.872957,30.777512,63.393089
17/06/2015,120.992889,24.74822,2.47,67.458748,16.672586,29.85964,76.648621,52.210091,31.520769,30.723265,63.179821
18/06/2015,121.544144,25.050247,2.52,67.690628,16.682182,30.04841,77.32708,50.685566,32.447586,31.075882,63.773239
19/06/2015,120.32756,24.931269,2.58,67.468018,16.480616,30.022671,77.082832,49.804508,32.391972,30.904095,63.124195
22/06/2015,121.287521,25.09601,2.62,67.514412,16.76857,30.065567,77.046654,50.081703,32.364166,31.021641,63.94014
23/06/2015,120.736267,25.214994,2.61,67.310341,16.960541,30.812059,76.956184,49.804508,32.317829,31.193426,64.67263
24/06/2015,121.762756,24.949575,2.62,67.134102,16.787767,30.700516,76.603394,50.378674,31.446629,30.949303,63.99577
25/06/2015,121.182983,24.74822,2.58,66.651794,16.672586,31.043732,75.924919,50.527172,31.353951,30.759434,63.65271
26/06/2015,120.470123,24.793982,2.47,66.892967,16.710981,30.992241,75.86158,49.121441,31.4837,30.669012,63.93087
29/06/2015,118.36013,24.38212,2.34,66.243683,16.211857,30.691936,74.920784,48.12159,30.334459,30.370646,62.30825
30/06/2015,119.215553,24.318054,2.4,65.789207,16.336641,30.477425,75.264534,48.883854,30.223242,30.316389,62.827484
01/07/2015,120.32756,24.400423,2.42,66.670349,16.528605,30.52033,74.513702,47.33952,31.0203,30.46106,63.527443
02/07/2015,120.175491,24.510256,2.53,66.651794,16.346237,30.657614,75.210251,47.488022,31.0481,30.171726,63.014149
06/07/2015,119.757301,24.080088,2.47,67.273239,16.259853,30.554651,74.65844,46.69606,30.890545,30.063231,62.836819
07/07/2015,119.462669,24.22653,2.09,68.441925,16.019888,30.691936,74.966034,46.369377,31.326141,30.497225,62.34219
08/07/2015,116.497238,23.695684,2.01,67.764839,15.597555,30.248512,74.151855,44.844841,31.066637,30.244057,61.063618
09/07/2015,114.121101,23.814671,1.98,67.505127,15.818319,29.900726,73.817154,45.824898,31.205652,30.614771,61.698238
10/07/2015,117.172066,24.043482,1.96,67.82048,16.029488,30.126787,74.378014,44.815147,31.446629,31.066845,62.575516
13/07/2015,119.434151,24.22653,1.96,68.525391,16.336641,30.326763,74.558929,45.646713,31.845152,31.482754,63.546101
14/07/2015,119.386612,24.400423,2.05,68.441925,16.442225,30.535435,75.183128,47.230637,32.049053,31.71784,64.432716
15/07/2015,120.536682,24.501104,1.96,68.31208,16.97014,30.196342,74.866508,45.904091,31.900763,31.627422,64.572708
16/07/2015,122.142929,24.74822,1.87,68.479027,17.229298,30.570215,75.002197,45.745701,32.345631,31.735914,64.918007
17/07/2015,123.197929,24.931269,1.79,68.070915,17.373276,30.439795,74.730812,42.686752,30.473473,31.708792,64.591362
20/07/2015,125.526573,24.839746,1.8,67.801933,17.392473,30.344154,73.961891,40.340569,30.464209,31.862505,64.638031
21/07/2015,124.271957,24.574327,1.8,67.468018,17.354076,30.05723,73.871437,40.776134,30.334459,31.772087,64.488708
22/07/2015,119.015938,24.372967,1.79,67.85759,17.709225,29.796392,73.989021,40.984032,30.621771,31.537008,65.403297
23/07/2015,118.958923,24.03433,1.76,67.254692,17.450062,29.500776,73.401024,42.518459,30.454941,31.446589,64.992668
24/07/2015,118.331612,23.567556,1.67,66.39209,17.181305,29.813782,72.315475,41.894787,30.084217,30.976425,64.311378
27/07/2015,116.687317,23.750603,1.62,66.206589,16.960541,29.839867,71.700325,41.815594,29.713501,31.048763,63.471455
28/07/2015,117.267105,23.88789,1.77,66.874413,17.162107,29.848557,74.61322,43.508408,29.77837,31.961956,63.508778
29/07/2015,116.896423,24.03433,1.96,66.994987,17.430868,30.161564,75.210251,42.211571,29.769098,32.332664,64.339378
30/07/2015,116.307167,23.906197,1.93,66.930061,17.402071,30.257208,75.092667,39.449604,29.769098,32.305542,64.432716
31/07/2015,115.290161,23.88789,1.93,66.763115,17.162107,30.205042,71.655113,38.944725,29.926661,32.603909,63.956753
03/08/2015,112.571854,23.677387,2.2,66.948608,17.056528,30.135481,70.614777,37.835987,29.630085,32.685284,63.956753
04/08/2015,108.960129,23.704838,2.13,67.013542,17.08532,30.065929,69.809662,37.5093,29.620813,32.649124,63.891403
05/08/2015,109.682457,23.88789,2.16,68.647789,17.15251,30.05723,69.809662,36.113461,29.657885,32.640007,64.143387
06/08/2015,109.921165,23.823822,2.11,67.975418,17.094921,29.770309,70.641922,37.568699,28.833027,32.047714,63.695423
07/08/2015,110.293526,23.604164,2.09,66.53727,17.037329,29.74423,69.502098,35.361103,28.508646,32.065929,63.508778
10/08/2015,114.303505,24.016024,1.93,66.752052,17.315683,30.239815,71.238968,37.22221,28.999855,32.220837,64.292725
11/08/2015,108.355354,23.530943,1.9,67.172295,17.075727,30.126787,70.755051,38.162666,29.175945,32.002144,63.676758
12/08/2015,110.026184,23.66823,1.9,67.779305,16.816561,29.579027,71.942055,38.271561,29.389112,32.229958,62.752823
13/08/2015,109.940262,23.604164,1.79,67.340385,16.91255,29.396439,71.814224,36.568844,29.389112,32.220837,63.042145
14/08/2015,110.713615,23.869585,1.84,67.592529,16.989334,29.605112,71.549408,36.133263,30.251041,32.184399,63.359455
17/08/2015,111.859322,23.988564,1.8,67.153625,17.056528,29.761608,71.923782,36.182762,30.010075,32.348419,63.527443
18/08/2015,111.229187,23.860432,1.8,64.884354,16.979738,29.865948,71.129402,36.648033,30.047142,32.366642,63.658108
19/08/2015,109.806602,23.549246,1.8,64.034515,16.75897,29.874645,69.604553,35.618492,29.871052,32.138828,63.088818
20/08/2015,107.553375,23.055017,1.7,63.90379,16.048681,29.518166,68.088814,35.123512,29.129604,31.48275,61.539589
21/08/2015,100.975098,22.505869,1.78,62.138805,15.453578,29.022573,65.860901,35.281906,27.971094,30.56242,59.35574
24/08/2015,98.454536,21.846893,1.75,59.720116,14.6761,28.144417,62.747272,32.866428,27.127701,29.277592,56.229298
25/08/2015,99.046486,21.297747,1.66,58.926338,14.647304,27.648827,62.738152,33.4604,30.538361,28.557728,55.911991
26/08/2015,104.727287,21.975027,1.72,60.541904,15.415182,28.422644,66.198746,34.460243,32.670013,29.550961,58.711781
27/08/2015,107.81115,22.890274,1.78,61.709229,15.779925,29.074736,68.344482,37.62809,33.179764,30.30727,60.177025
28/08/2015,108.164413,23.027557,1.85,60.644634,15.70314,28.944324,68.54538,37.944878,33.337315,29.760542,59.850368
31/08/2015,107.658394,22.716377,1.81,60.448528,15.683941,28.86607,68.700592,38.231956,34.050964,29.359608,59.82238
01/09/2015,102.846413,21.856043,1.71,59.598717,14.954454,28.100945,65.815231,37.578594,32.846107,28.575951,57.349216
02/09/2015,107.257393,22.487566,1.77,60.177708,15.262595,28.535677,66.865303,37.697392,33.763657,29.1318,58.394478
03/09/2015,105.376534,22.432652,1.79,60.569927,15.349258,28.726961,67.37661,37.984478,34.032425,29.058897,58.497135
04/09/2015,104.326286,21.965878,1.82,59.664085,15.070006,28.309618,66.162224,36.133263,33.939751,28.585066,57.395874
08/09/2015,107.228752,22.844507,1.88,61.989384,15.561107,28.8139,67.111832,35.796684,34.940701,29.64208,58.945107
09/09/2015,105.166473,22.469261,1.85,60.812729,15.310741,28.500896,65.742195,35.578896,34.773872,29.122686,58.030502
10/09/2015,107.477005,22.588245,1.84,59.878876,15.445556,28.47481,66.217003,35.687782,34.588512,29.724091,58.478474
11/09/2015,109.042786,22.83536,2.01,60.373814,15.445556,28.44873,66.372223,36.153572,35.446468,30.043022,58.385139
14/09/2015,110.093018,22.670612,1.82,60.02829,15.36852,28.300917,66.189613,35.727425,35.884762,29.806105,58.217155
15/09/2015,111.01915,23.155695,1.86,60.065643,15.705545,28.570454,66.527443,36.282413,35.875431,30.225262,59.337074
16/09/2015,111.14325,23.732296,1.89,60.411175,15.724808,28.640009,67.8423,38.522198,36.332394,30.234375,59.859703
17/09/2015,108.765907,23.409096,1.89,60.205727,15.272225,28.500896,67.988403,38.631207,35.65163,30.507744,58.469131
18/09/2015,108.317177,22.901205,1.87,59.150459,14.983343,28.300917,66.363098,35.727425,34.998833,29.93367,56.873245
21/09/2015,109.997559,23.169003,1.81,59.505329,15.118155,28.309618,67.011383,35.588676,35.02681,29.541845,57.349216
22/09/2015,108.269447,23.187468,1.73,59.383934,14.992972,28.057472,66.417885,34.776016,34.476604,29.396049,56.845249
23/09/2015,109.147812,23.21517,1.7,59.505329,15.137414,27.996611,66.016129,34.339951,34.364697,29.724091,56.593273
24/09/2015,109.79705,23.002779,1.72,59.608055,14.973715,27.918358,66.408745,34.54808,34.140888,29.796989,56.201302
25/09/2015,109.520172,23.012018,1.71,59.561356,15.301114,28.10964,66.865303,34.676918,34.066277,29.058897,57.367878
28/09/2015,107.352859,22.448719,1.66,59.449295,14.896679,27.735769,66.290047,31.56501,33.124401,28.083891,55.977318
29/09/2015,104.125793,22.688816,1.67,59.561356,14.781124,27.883581,66.627884,30.791988,33.544048,28.266136,55.846661
30/09/2015,105.309692,23.289047,1.72,60.551235,15.002602,28.327007,67.887947,31.832592,34.616497,28.62151,56.901245
01/10/2015,104.622276,23.261347,1.74,60.018948,14.973715,28.283531,67.623154,31.267693,34.65379,29.013342,57.32122
02/10/2015,105.38607,23.519907,1.83,60.681988,14.810015,28.379171,69.284966,32.466862,35.231972,30.143259,57.161419
05/10/2015,105.76799,24.766542,1.8,61.513126,15.108524,29.066046,70.13414,34.012905,35.138729,30.507744,58.29882
06/10/2015,106.273987,25.200563,1.83,61.335682,15.108524,28.96171,71.12027,35.885994,34.802998,29.879002,58.327015
07/10/2015,105.76799,25.643808,1.86,61.970718,15.166301,29.208639,72.316414,36.302235,34.775024,30.33461,58.402214
08/10/2015,104.545883,25.883904,1.93,62.456314,15.166301,29.455574,73.07428,37.075253,34.737717,30.152369,58.402214
09/10/2015,107.04734,25.920839,1.96,62.278877,15.002602,29.22628,72.371193,35.727425,34.457954,30.289053,58.214218
12/10/2015,106.550873,25.939308,1.87,62.50301,14.944825,29.367386,72.407722,34.171478,34.65379,30.270823,58.016819
13/10/2015,106.732285,25.736153,1.92,62.316238,14.944825,29.296829,72.279877,33.11105,34.541885,30.052132,57.857018
14/10/2015,105.223763,25.486824,1.95,56.059399,15.06038,29.340931,73.19297,33.913799,32.480942,30.106802,56.390614
15/10/2015,106.799118,25.883904,1.97,55.405704,15.589996,29.534948,74.398247,34.50843,33.087097,31.054478,58.17662
16/10/2015,106.016212,26.761164,1.94,54.994808,15.522591,29.834795,75.31134,34.676918,32.359707,31.355183,58.684223
19/10/2015,106.674995,26.770401,2.01,54.957443,15.541849,29.658413,73.950836,34.181389,32.70475,31.437193,58.48682
20/10/2015,108.622688,26.576481,2.02,54.864063,15.599626,29.764238,73.804733,35.558945,32.928562,30.981581,58.768818
21/10/2015,108.613159,26.641119,2.1,54.761337,15.310741,29.631956,73.238625,33.002033,32.490265,30.489521,58.336418
22/10/2015,110.274422,27.315228,2.14,55.004143,15.561107,29.949442,75.685692,32.020893,32.788673,30.371063,59.398609
23/10/2015,113.692459,27.250586,2.21,54.443832,15.907764,29.755428,75.767883,31.039751,32.825981,31.027142,60.037815
26/10/2015,110.064369,27.287521,2.15,54.182346,15.898134,29.684874,74.160835,28.760332,32.40633,31.127373,60.066021
27/10/2015,109.367401,27.204412,2.15,53.678066,15.792211,29.288012,74.042145,28.512568,32.182514,31.883688,59.821613
28/10/2015,113.873856,27.139772,2.18,53.827484,16.639603,29.473215,75.128723,28.572031,32.369026,32.302849,61.570015
29/10/2015,115.076851,27.093603,2.13,54.126316,16.456644,29.58786,75.083084,29.374781,32.135887,31.683228,61.297417
30/10/2015,114.093452,26.705761,2.12,53.453941,16.158133,29.552582,75.548744,30.167627,32.66745,30.817558,60.395012
02/11/2015,115.697449,27.149008,2.19,53.799469,16.427753,29.640779,77.867973,31.079391,33.040466,31.947483,61.607616
03/11/2015,117.024551,27.324461,2.28,54.266396,16.543306,29.658413,79.301529,30.712702,33.329563,31.865459,61.833218
04/11/2015,116.480339,27.278292,2.2,54.509201,16.379604,29.526127,78.507141,33.775063,32.154541,31.360247,61.899025
05/11/2015,115.94339,27.370634,2.2,54.733326,16.668488,29.402664,77.438828,35.063423,32.658119,31.369434,62.453625
06/11/2015,116.077629,27.629196,2.15,54.892078,17.284767,29.243919,77.12838,34.102104,33.021816,31.167347,64.352409
09/11/2015,115.607796,27.472214,2.11,54.621262,17.024778,28.961708,75.479706,32.992123,32.975193,30.910147,63.346622
10/11/2015,111.964195,27.813885,2.02,54.798695,17.188475,28.917612,75.848122,31.852407,32.322411,31.038746,63.619228
11/11/2015,111.331345,28.321774,2.07,53.771454,17.09218,29.032261,75.175766,29.761293,32.033302,30.992821,63.309013
12/11/2015,110.957413,27.850821,2,53.183121,16.726265,28.82942,73.140251,29.394602,31.69759,30.671316,62.040028
13/11/2015,107.716499,27.961634,1.99,52.688175,16.562565,28.494299,71.933678,31.436171,29.879105,30.561085,61.626423
16/11/2015,109.480782,28.035509,1.99,54.042267,16.784042,29.138094,74.512611,34.310223,29.496754,30.460037,62.519421
17/11/2015,109.010956,27.998568,1.98,55.956673,16.77441,29.332108,73.646828,32.70472,28.6388,30.193653,62.16222
18/11/2015,112.462791,28.183258,2.12,56.899872,17.178843,29.579041,74.365234,31.753309,29.216988,30.597828,63.403019
19/11/2015,113.891464,27.952398,2.14,56.685081,17.034407,29.64959,73.959976,31.416351,28.601501,29.660881,63.600414
20/11/2015,114.390068,28.312536,2.22,56.096752,16.99589,29.684874,73.490242,30.137894,28.45229,29.559837,63.487617
23/11/2015,112.903854,28.2479,2.22,56.274185,16.822561,29.50849,73.941544,30.544226,28.704079,28.779047,62.86721
24/11/2015,113.98735,28.312536,2.34,55.956673,16.822561,29.446754,75.415245,30.504583,29.4035,29.366936,62.77322
25/11/2015,113.172325,28.035509,2.38,56.255508,16.793673,29.499672,74.834961,30.009056,29.79517,30.193653,62.848408
27/11/2015,112.961395,28.035509,2.33,55.928654,16.832184,29.605499,74.816559,28.244984,29.356871,30.120169,63.139809
30/11/2015,113.431229,27.647665,2.36,54.948109,16.784042,29.693686,75.212616,28.324268,29.636637,30.101799,62.679218
01/12/2015,112.510719,27.860054,2.34,55.088188,17.14996,29.781881,75.424446,28.294533,29.254292,30.882593,63.553417
02/12/2015,111.494362,27.675369,2.27,54.946941,17.014767,29.596682,73.269211,28.601761,28.815989,30.221209,62.660416
03/12/2015,110.458809,27.730774,2.23,55.596691,16.705757,29.191002,72.219215,27.908026,29.189011,29.752737,61.852028
04/12/2015,114.131172,28.155554,2.28,56.180538,17.188583,30.081726,72.633682,27.491783,28.927896,30.129354,63.816624
07/12/2015,113.412041,28.044743,2.36,56.971546,16.937513,30.22283,70.73632,25.51959,28.825312,30.000753,62.980011
08/12/2015,113.364113,27.878521,2.39,56.133457,16.599539,29.85243,68.737648,25.51959,28.994432,29.881338,62.002422
09/12/2015,110.861519,28.137085,2.35,55.681446,16.512629,29.605499,69.658707,25.906101,28.674986,29.660881,61.532425
10/12/2015,111.388885,28.303301,2.45,56.086372,16.609194,29.693686,69.713966,25.182634,28.487078,29.72518,61.673412
11/12/2015,108.521942,27.943165,2.36,55.898037,16.155336,29.252733,68.470551,22.581982,27.989119,29.449608,60.225819
14/12/2015,107.850754,27.943165,2.34,56.867962,16.222931,29.631956,70.027115,21.698555,28.092466,29.559837,60.413818
15/12/2015,105.94265,27.998568,2.36,56.161701,16.821636,29.817156,73.158676,21.519884,28.224003,29.63332,62.134007
16/12/2015,106.757668,28.608036,2.54,56.783211,17.140299,30.337484,72.900787,21.470253,28.844105,29.927271,63.478222
17/12/2015,104.494812,28.421967,2.56,55.540188,16.705757,30.011173,71.804733,21.013653,27.998508,29.697628,62.303219
18/12/2015,101.666206,28.170776,2.45,55.417774,16.184305,29.631956,71.178429,21.17247,27.28446,29.385303,60.536015
21/12/2015,102.912712,28.282415,2.53,56.076954,16.387093,30.064091,71.160004,21.251875,27.387808,29.817038,61.607616
22/12/2015,102.816826,28.366144,2.77,57.009216,16.493317,30.346298,71.519226,21.678705,28.33675,29.872154,61.739223
23/12/2015,104.14003,28.794106,2.83,57.527138,16.744383,30.672602,73.858665,24.001421,28.750151,29.908897,62.726227
24/12/2015,103.583885,28.682465,2.92,57.282295,16.676788,30.566772,73.066574,24.219797,28.656197,29.964008,62.604019
28/12/2015,102.423691,28.747585,3,57.206966,16.541601,30.654964,72.523148,24.120531,28.684383,29.780293,62.397221
29/12/2015,104.264664,29.10112,3,58.016815,16.686445,30.804892,72.909973,24.378614,28.891083,30.156912,63.045822
30/12/2015,102.903107,28.887138,2.98,58.082729,16.464344,30.637327,71.942894,22.77058,28.618612,30.083426,62.594608
31/12/2015,100.927902,28.980173,2.87,57.724888,16.2519,30.346298,71.795525,24.428246,28.609221,29.651691,62.068218
04/01/2016,101.014191,28.57082,2.77,57.875557,15.865644,30.293383,71.344215,25.559826,28.797127,29.348564,60.203999
05/01/2016,98.482849,28.598732,2.75,59.250404,15.865644,30.505043,71.952095,25.480415,29.266901,29.559837,60.308086
06/01/2016,96.555565,28.142862,2.51,59.843666,15.527665,30.460325,71.353432,23.852531,28.139446,29.036251,59.437489
07/01/2016,92.480484,26.952024,2.28,61.23735,14.967588,29.968452,70.211327,23.922014,28.402519,28.843346,57.033875
08/01/2016,92.969498,26.468248,2.14,59.834251,14.677892,29.995281,68.792915,25.559826,27.199896,28.475916,55.756355
11/01/2016,94.474884,26.589195,2.34,60.47459,14.784116,30.361952,67.871872,24.785583,27.650881,28.540215,55.671188
12/01/2016,95.846008,26.645014,2.39,59.909588,14.784116,30.31724,69.26265,23.078291,28.308565,28.475916,55.794209
13/01/2016,93.381798,26.272875,2.25,58.308731,14.388197,30.174149,69.677116,23.733412,27.491158,27.897211,54.261192
14/01/2016,95.424126,27.035759,2.21,59.382244,14.475106,30.674959,72.873146,22.969099,24.832239,28.576958,55.075016
15/01/2016,93.132484,26.505463,2.03,58.318142,13.96331,30.397724,71.454735,21.688629,25.47113,28.301384,53.977306
19/01/2016,92.681847,26.505463,1.95,58.911411,13.750866,30.862762,70.367912,20.298971,24.306091,28.191153,53.94891
20/01/2016,92.806503,26.049597,1.8,57.291714,13.219758,30.31724,67.40213,21.827599,24.926193,28.163595,52.529449
21/01/2016,92.336662,26.598492,2.09,58.271061,12.901095,30.889595,68.249496,25.837755,25.630854,28.090113,52.283409
22/01/2016,97.245934,26.272875,2.02,59.033825,13.094224,31.426182,70.524483,26.304285,25.621458,28.209526,53.892136
